series,year,gross_er,net_er,fee,is_etf_ever,aum,is_active,is_levinv
S000003037,2021.0,0.0053,,0.0053,True,459914327.541667,False,False
S000003037,2022.0,0.0052,,0.0052,True,684557113.743333,False,False
S000003037,2023.0,0.0053,,0.0053,True,687042357.329167,False,False
S000003037,2024.0,0.0052,,0.0052,True,634823742.43,False,False
S000003037,2025.0,0.0052,,0.0052,True,693885337.5641667,False,False
S000003039,2011.0,0.0073,0.0066,0.0066,True,,,
S000003039,2012.0,0.0076,0.0066,0.0066,True,,,
S000003039,2013.0,0.0079,0.0066,0.0066,True,,,
S000003039,2014.0,0.0069,0.0066,0.0066,True,,,
S000003039,2015.0,0.0066,,0.0066,True,,,
S000003039,2016.0,0.0064,,0.0064,True,,,
S000003039,2017.0,0.0061,,0.0061,True,,,
S000003039,2018.0,0.006,,0.006,True,,,
S000003039,2019.0,0.0059,,0.0059,True,935916719.349167,False,False
S000003039,2020.0,0.0059,,0.0059,True,999613687.836667,False,False
S000003039,2021.0,0.0061,,0.0061,True,685486394.786667,False,False
S000003039,2022.0,0.0058,,0.0058,True,809401990.106667,False,False
S000003039,2023.0,0.0058,,0.0058,True,1579695070.08167,False,False
S000003039,2024.0,0.0057,,0.0057,True,2375257780.67,False,False
S000003039,2025.0,0.0058,,0.0058,True,4229621148.2891665,False,False
S000003040,2011.0,0.0091,0.0063,0.0063,True,,,
S000003040,2012.0,0.0101,0.0063,0.0063,True,,,
S000003040,2013.0,0.0069,0.0063,0.0063,True,,,
S000003040,2014.0,0.0063,,0.0063,True,,,
S000003040,2015.0,0.0065,0.0063,0.0063,True,,,
S000003040,2016.0,0.0068,0.0063,0.0063,True,,,
S000003040,2017.0,0.0063,,0.0063,True,,,
S000003040,2018.0,0.0058,,0.0058,True,,,
S000003040,2019.0,0.006,,0.006,True,167018659.569167,False,False
S000003040,2020.0,0.0059,,0.0059,True,103568813.6,False,False
S000003040,2021.0,0.006,,0.006,True,168143361.551667,False,False
S000003040,2022.0,0.0057,,0.0057,True,267216029.43,False,False
S000003040,2023.0,0.0062,,0.0062,True,130085742.735,False,False
S000003040,2024.0,0.0057,,0.0057,True,243376742.32,False,False
S000003040,2025.0,0.0057,,0.0057,True,344464613.0216667,False,False
S000003041,2011.0,0.0076,0.0063,0.0063,True,,,
S000003041,2012.0,0.0073,0.0065,0.0065,True,,,
S000003041,2013.0,0.0069,0.0065,0.0065,True,,,
S000003041,2014.0,0.0064,,0.0064,True,,,
S000003041,2015.0,0.0064,,0.0064,True,,,
S000003041,2016.0,0.0077,0.0075,0.0075,True,,,
S000003041,2017.0,0.0088,0.008,0.008,True,,,
S000003041,2018.0,0.0077,0.0065,0.0065,True,,,
S000003041,2019.0,0.0064,0.0063,0.0063,True,76755042.5891667,False,False
S000003041,2020.0,0.0084,0.0063,0.0063,True,24846104.6433333,False,False
S000003041,2021.0,0.0095,0.0063,0.0063,True,24995794.9333333,False,False
S000003041,2022.0,0.0063,,0.0063,True,144088324.676667,False,False
S000003041,2023.0,0.006,,0.006,True,278754595.055,False,False
S000003041,2024.0,0.0063,,0.0063,True,150487754.73,False,False
S000003041,2025.0,0.0061,,0.0061,True,110570045.85166667,False,False
S000003043,2011.0,0.0064,0.0063,0.0063,True,,,
S000003043,2012.0,0.0063,,0.0063,True,,,
S000003043,2013.0,0.0062,,0.0062,True,,,
S000003043,2014.0,0.0061,,0.0061,True,,,
S000003043,2015.0,0.0064,0.0063,0.0063,True,,,
S000003043,2016.0,0.0072,0.0063,0.0063,True,,,
S000003043,2017.0,0.0075,0.0063,0.0063,True,,,
S000003043,2018.0,0.0086,0.0063,0.0063,True,,,
S000003043,2019.0,0.0083,0.0063,0.0063,True,25832184.97,False,False
S000003043,2020.0,0.0105,0.0063,0.0063,True,11034704.4633333,False,False
S000003043,2021.0,0.0117,0.0063,0.0063,True,16410376.045,False,False
S000003043,2022.0,0.0074,0.0063,0.0063,True,36449562.5008333,False,False
S000003043,2023.0,0.0068,0.0063,0.0063,True,63362379.3208333,False,False
S000003043,2024.0,0.0072,0.0066,0.0066,True,67458896.99,False,False
S000003043,2025.0,0.0067,0.0063,0.0063,True,58310027.72666667,False,False
S000003044,2011.0,0.0163,0.0063,0.0063,True,,,
S000003044,2012.0,0.0087,0.0063,0.0063,True,,,
S000003044,2013.0,0.0074,0.0063,0.0063,True,,,
S000003044,2014.0,0.0079,0.0063,0.0063,True,,,
S000003044,2015.0,0.0091,0.0063,0.0063,True,,,
S000003044,2016.0,0.0088,0.0063,0.0063,True,,,
S000003044,2017.0,0.0099,0.0063,0.0063,True,,,
S000003044,2018.0,0.0127,0.0063,0.0063,True,,,
S000003044,2019.0,0.0124,0.0063,0.0063,True,9846648.79666667,False,False
S000003045,2011.0,0.0062,0.006,0.006,True,,,
S000003045,2012.0,0.006,,0.006,True,,,
S000003045,2013.0,0.0057,,0.0057,True,,,
S000003045,2014.0,0.0055,,0.0055,True,,,
S000003045,2015.0,0.0054,,0.0054,True,,,
S000003045,2016.0,0.0054,,0.0054,True,,,
S000003045,2017.0,0.0054,,0.0054,True,,,
S000003045,2018.0,0.0054,,0.0054,True,,,
S000003045,2019.0,0.0053,,0.0053,True,759619775.558333,False,False
S000003045,2020.0,0.0052,,0.0052,True,829062380.3675,False,False
S000003045,2021.0,0.0053,,0.0053,True,714285616.076667,False,False
S000003045,2022.0,0.0052,,0.0052,True,1010178506.74083,False,False
S000003045,2023.0,0.0052,,0.0052,True,1413611319.50833,False,False
S000003045,2024.0,0.0053,,0.0053,True,1273433260.62455,False,False
S000003045,2025.0,0.0054,,0.0054,True,1205580209.2816665,False,False
S000003046,2011.0,0.0089,0.0063,0.0063,True,,,
S000003046,2012.0,0.0077,0.0063,0.0063,True,,,
S000003046,2013.0,0.0081,0.0063,0.0063,True,,,
S000003046,2014.0,0.0079,0.006,0.006,True,,,
S000003046,2015.0,0.008,0.006,0.006,True,,,
S000003046,2016.0,0.0074,0.006,0.006,True,,,
S000003046,2017.0,0.0071,0.006,0.006,True,,,
S000003046,2018.0,0.0083,0.006,0.006,True,,,
S000003046,2019.0,0.0073,0.006,0.006,True,113487485.804167,False,False
S000003046,2020.0,0.0069,0.006,0.006,True,192358379.261667,False,False
S000003046,2021.0,0.0081,0.006,0.006,True,60350818.6183333,False,False
S000003046,2022.0,0.0081,0.006,0.006,True,46700745.2016667,False,False
S000003046,2023.0,0.0078,0.006,0.006,True,60769211.2641667,False,False
S000003046,2024.0,0.0084,0.006,0.006,True,36794302.29,False,False
S000003046,2025.0,0.0081,0.006,0.006,True,51856849.93416667,False,False
S000003048,2011.0,0.0066,0.0066,0.0066,True,,,
S000003048,2012.0,0.0062,,0.0062,True,,,
S000003048,2013.0,0.0062,,0.0062,True,,,
S000003048,2014.0,0.0061,,0.0061,True,,,
S000003048,2015.0,0.0061,,0.0061,True,,,
S000003048,2016.0,0.0061,,0.0061,True,,,
S000003048,2017.0,0.0062,,0.0062,True,,,
S000003048,2018.0,0.0062,,0.0062,True,,,
S000003048,2019.0,0.006,,0.006,True,849956760.453333,False,False
S000003048,2020.0,0.006,,0.006,True,1013661989.03917,False,False
S000003048,2021.0,0.006,,0.006,True,1237155777.8225,False,False
S000003048,2022.0,0.0059,,0.0059,True,1868706060.61333,False,False
S000003048,2023.0,0.006,,0.006,True,1698249777.045,False,False
S000003048,2024.0,0.0059,,0.0059,True,1894716715.69,False,False
S000003048,2025.0,0.0059,,0.0059,True,2188743002.5575,False,False
S000003049,2011.0,0.0084,0.0052,0.0052,True,,,
S000003049,2012.0,0.0049,0.0029,0.0029,True,,,
S000003049,2013.0,0.0043,0.0029,0.0029,True,,,
S000003049,2014.0,0.0039,0.0029,0.0029,True,,,
S000003049,2015.0,0.0038,0.0029,0.0029,True,,,
S000003049,2016.0,0.0038,0.0029,0.0029,True,,,
S000003049,2017.0,0.0038,0.0029,0.0029,True,,,
S000003049,2018.0,0.0023,0.0015,0.0015,True,,,
S000003049,2019.0,0.0019,0.0015,0.0015,True,1339658960.05083,False,False
S000003049,2020.0,0.0021,0.0015,0.0015,True,1575090721.8525,False,False
S000003049,2021.0,0.0019,0.0015,0.0015,True,2277536156.49583,False,False
S000003049,2022.0,0.0019,0.0015,0.0015,True,3377492799.84833,False,False
S000003049,2023.0,0.0019,0.0015,0.0015,True,3842715074.2475,False,False
S000003049,2024.0,0.0021,0.0015,0.0015,True,6677717780.32,False,False
S000003049,2025.0,0.0021,0.0015,0.0015,True,11267798675.485832,False,False
S000003052,2011.0,0.0072,0.007,0.007,True,,,
S000003052,2012.0,0.0071,0.0069,0.0069,True,,,
S000003052,2013.0,0.0075,0.007,0.007,True,,,
S000003052,2014.0,0.007,,0.007,True,,,
S000003052,2015.0,0.007,,0.007,True,,,
S000003052,2016.0,0.007,,0.007,True,,,
S000003052,2017.0,0.0073,0.007,0.007,True,,,
S000003052,2018.0,0.007,,0.007,True,,,
S000003052,2019.0,0.007,,0.007,True,211957474.680833,False,False
S000003052,2020.0,0.007,,0.007,True,180226698.6925,False,False
S000003052,2021.0,0.0069,,0.0069,True,230822727.464167,False,False
S000003052,2022.0,0.0071,0.007,0.007,True,228974736.2325,False,False
S000003052,2023.0,0.0074,0.007,0.007,True,239425630.534167,False,False
S000003052,2024.0,0.0071,0.0067,0.0067,True,163871490.21,False,False
S000003052,2025.0,0.007,,0.007,True,143103966.3658333,False,False
S000003053,2011.0,0.0075,0.007,0.007,True,,,
S000003053,2012.0,0.0076,0.007,0.007,True,,,
S000003053,2013.0,0.0084,0.007,0.007,True,,,
S000003053,2014.0,0.007,,0.007,True,,,
S000003053,2015.0,0.0072,0.007,0.007,True,,,
S000003053,2016.0,0.0076,0.007,0.007,True,,,
S000003053,2017.0,0.0076,0.007,0.007,True,,,
S000003053,2018.0,0.0077,0.007,0.007,True,,,
S000003053,2019.0,0.0071,0.007,0.007,True,115028044.3825,False,False
S000003053,2020.0,0.007,,0.007,True,207275424.4775,False,False
S000003053,2021.0,0.0061,,0.0061,True,1484327461.18,False,False
S000003053,2022.0,0.0062,,0.0062,True,1674260347.30417,False,False
S000003053,2023.0,0.0066,,0.0066,True,943127934.175833,False,False
S000003053,2024.0,0.0065,,0.0065,True,494080243.77,False,False
S000003053,2025.0,0.0064,,0.0064,True,290930607.3566667,False,False
S000003054,2011.0,0.0064,0.0063,0.0063,True,,,
S000003054,2012.0,0.0061,,0.0061,True,,,
S000003054,2013.0,0.0059,,0.0059,True,,,
S000003054,2014.0,0.0058,,0.0058,True,,,
S000003054,2015.0,0.0058,,0.0058,True,,,
S000003054,2016.0,0.0057,,0.0057,True,,,
S000003054,2017.0,0.0057,,0.0057,True,,,
S000003054,2018.0,0.0057,,0.0057,True,,,
S000003054,2019.0,0.0055,,0.0055,True,668531604.7225,False,False
S000003054,2020.0,0.0056,,0.0056,True,705857989.798333,False,False
S000003054,2021.0,0.0056,,0.0056,True,756540363.205833,False,False
S000003054,2022.0,0.0055,,0.0055,True,797070914.980833,False,False
S000003054,2023.0,0.0056,,0.0056,True,585792952.046667,False,False
S000003054,2024.0,0.0056,,0.0056,True,706433326.71,False,False
S000003054,2025.0,0.0055,,0.0055,True,943015951.12,False,False
S000003055,2011.0,0.0061,0.0061,0.0061,True,,,
S000003055,2012.0,0.0059,,0.0059,True,,,
S000003055,2013.0,0.0059,,0.0059,True,,,
S000003055,2014.0,0.0057,,0.0057,True,,,
S000003055,2015.0,0.0057,,0.0057,True,,,
S000003055,2016.0,0.0057,,0.0057,True,,,
S000003055,2017.0,0.0056,,0.0056,True,,,
S000003055,2018.0,0.0056,,0.0056,True,,,
S000003055,2019.0,0.0055,,0.0055,True,1228863455.9125,False,False
S000003055,2020.0,0.0056,,0.0056,True,931124038.2125,False,False
S000003055,2021.0,0.0058,,0.0058,True,682534147.240833,False,False
S000003055,2022.0,0.0055,,0.0055,True,831469501.9925,False,False
S000003055,2023.0,0.0055,,0.0055,True,805343364.959167,False,False
S000003055,2024.0,0.0053,,0.0053,True,796573257.34,False,False
S000003055,2025.0,0.0055,,0.0055,True,991552463.1783333,False,False
S000003056,2011.0,0.0069,0.0039,0.0039,True,,,
S000003056,2012.0,0.0052,0.0039,0.0039,True,,,
S000003056,2013.0,0.0054,0.0039,0.0039,True,,,
S000003056,2014.0,0.0045,0.0039,0.0039,True,,,
S000003056,2015.0,0.0042,0.0039,0.0039,True,,,
S000003056,2016.0,0.0044,0.0039,0.0039,True,,,
S000003056,2017.0,0.0046,0.0039,0.0039,True,,,
S000003056,2018.0,0.0043,0.0039,0.0039,True,,,
S000003056,2019.0,0.0039,,0.0039,True,327285567.095,False,False
S000003056,2020.0,0.0034,,0.0034,True,605742648.545833,False,False
S000003056,2021.0,0.0033,,0.0033,True,781691125.164167,False,False
S000003056,2022.0,0.0033,,0.0033,True,934217732.024167,False,False
S000003056,2023.0,0.0034,,0.0034,True,996713508.953333,False,False
S000003056,2024.0,0.0034,,0.0034,True,1321565999.29,False,False
S000003056,2025.0,0.0035,,0.0035,True,3329802366.69,False,False
S000003057,2011.0,0.0091,0.0039,0.0039,True,,,
S000003057,2012.0,0.0076,0.0039,0.0039,True,,,
S000003057,2013.0,0.0082,0.0039,0.0039,True,,,
S000003057,2014.0,0.0063,0.004,0.004,True,,,
S000003057,2015.0,0.0053,0.004,0.004,True,,,
S000003057,2016.0,0.0054,0.0039,0.0039,True,,,
S000003057,2017.0,0.0049,0.0039,0.0039,True,,,
S000003057,2018.0,0.0051,0.0039,0.0039,True,,,
S000003057,2019.0,0.0048,0.0039,0.0039,True,48625384.275,False,False
S000003057,2020.0,0.0043,0.0039,0.0039,True,54618666.4016667,False,False
S000003057,2021.0,0.0046,0.0039,0.0039,True,64495481.4125,False,False
S000003057,2022.0,0.0039,,0.0039,True,214505528.151667,False,False
S000003057,2023.0,0.004,0.0039,0.0039,True,207685842.185833,False,False
S000003057,2024.0,0.0041,0.0039,0.0039,True,190481219.68,False,False
S000003057,2025.0,0.0041,0.0039,0.0039,True,252505180.58916667,False,False
S000004246,2010.0,0.0053,,0.0053,True,,,
S000004246,2011.0,0.0052,,0.0052,True,,,
S000004246,2012.0,0.0053,,0.0053,True,,,
S000004246,2013.0,0.0051,,0.0051,True,,,
S000004246,2014.0,0.0048,,0.0048,True,,,
S000004246,2015.0,0.0048,,0.0048,True,,,
S000004246,2016.0,0.0048,,0.0048,True,,,
S000004246,2017.0,0.0049,,0.0049,True,,,
S000004246,2018.0,0.0047,,0.0047,True,1619386552.326923,False,False
S000004246,2019.0,0.005,,0.005,True,1279083435.04,False,False
S000004246,2020.0,0.0051,,0.0051,True,1322875225.07,False,False
S000004246,2021.0,0.005,,0.005,True,1482165233.3676922,False,False
S000004246,2022.0,0.005,,0.005,True,1583483469.2153847,False,False
S000004246,2023.0,0.005,,0.005,True,1919879075.9384615,False,False
S000004246,2024.0,0.005,,0.005,True,1826096623.484615,False,False
S000004246,2025.0,0.005,,0.005,True,1477950092.22,False,False
S000004247,2010.0,0.0053,,0.0053,True,,,
S000004247,2011.0,0.0052,,0.0052,True,,,
S000004247,2012.0,0.0053,,0.0053,True,,,
S000004247,2013.0,0.0051,,0.0051,True,,,
S000004247,2014.0,0.0048,,0.0048,True,,,
S000004247,2015.0,0.0048,,0.0048,True,,,
S000004247,2016.0,0.0048,,0.0048,True,,,
S000004247,2017.0,0.0049,,0.0049,True,,,
S000004247,2018.0,0.0048,,0.0048,True,2347736952.311538,False,False
S000004247,2019.0,0.0049,,0.0049,True,2452063474.43,False,False
S000004247,2020.0,0.0051,,0.0051,True,1502450477.46,False,False
S000004247,2021.0,0.005,,0.005,True,1260775068.206154,False,False
S000004247,2022.0,0.005,,0.005,True,869807493.0807692,False,False
S000004247,2023.0,0.005,,0.005,True,729979715.69,False,False
S000004247,2024.0,0.005,,0.005,True,538508781.5407692,False,False
S000004247,2025.0,0.005,,0.005,True,631462490.7576923,False,False
S000004248,2010.0,0.0054,,0.0054,True,,,
S000004248,2011.0,0.0051,,0.0051,True,,,
S000004248,2012.0,0.0053,,0.0053,True,,,
S000004248,2013.0,0.005,,0.005,True,,,
S000004248,2014.0,0.0048,,0.0048,True,,,
S000004248,2015.0,0.0048,,0.0048,True,,,
S000004248,2016.0,0.0048,,0.0048,True,,,
S000004248,2017.0,0.0049,,0.0049,True,,,
S000004248,2018.0,0.0047,,0.0047,True,672525297.3076923,False,False
S000004248,2019.0,0.0049,,0.0049,True,270608358.98,False,False
S000004248,2020.0,0.0051,,0.0051,True,242805931.16,False,False
S000004248,2021.0,0.005,,0.005,True,359397794.2661538,False,False
S000004248,2022.0,0.005,,0.005,True,462485599.2876923,False,False
S000004248,2023.0,0.005,,0.005,True,262500398.50461537,False,False
S000004248,2024.0,0.005,,0.005,True,371393306.43538463,False,False
S000004248,2025.0,0.005,,0.005,True,469031730.77,False,False
S000004249,2010.0,0.0054,,0.0054,True,,,
S000004249,2011.0,0.0051,,0.0051,True,,,
S000004249,2012.0,0.0053,,0.0053,True,,,
S000004249,2013.0,0.005,,0.005,True,,,
S000004249,2014.0,0.0048,,0.0048,True,,,
S000004249,2015.0,0.0048,,0.0048,True,,,
S000004249,2016.0,0.0048,,0.0048,True,,,
S000004249,2017.0,0.0049,,0.0049,True,,,
S000004249,2018.0,0.0047,,0.0047,True,19058301682.42,False,False
S000004249,2019.0,0.0049,,0.0049,True,14765833714.8,False,False
S000004249,2020.0,0.0051,,0.0051,True,11246673886.66,False,False
S000004249,2021.0,0.005,,0.005,True,11896752957.250769,False,False
S000004249,2022.0,0.005,,0.005,True,10946139251.313848,False,False
S000004249,2023.0,0.005,,0.005,True,10385244655.643848,False,False
S000004249,2024.0,0.005,,0.005,True,14945610218.972307,False,False
S000004249,2025.0,0.0049,,0.0049,True,14492754156.733847,False,False
S000004250,2010.0,0.0053,,0.0053,True,,,
S000004250,2011.0,0.0052,,0.0052,True,,,
S000004250,2012.0,0.0053,,0.0053,True,,,
S000004250,2013.0,0.0051,,0.0051,True,,,
S000004250,2014.0,0.0048,,0.0048,True,,,
S000004250,2015.0,0.0048,,0.0048,True,,,
S000004250,2016.0,0.0048,,0.0048,True,,,
S000004250,2017.0,0.0049,,0.0049,True,,,
S000004250,2018.0,0.0047,,0.0047,True,525936059.6169231,False,False
S000004250,2019.0,0.0049,,0.0049,True,510092861.93,False,False
S000004250,2020.0,0.0051,,0.0051,True,381660344.64,False,False
S000004250,2021.0,0.005,,0.005,True,323236391.06461537,False,False
S000004250,2022.0,0.005,,0.005,True,258269340.0107692,False,False
S000004250,2023.0,0.005,,0.005,True,234441133.43923077,False,False
S000004250,2024.0,0.005,,0.005,True,258166632.1630769,False,False
S000004250,2025.0,0.005,,0.005,True,273783271.3607692,False,False
S000004251,2010.0,0.0053,,0.0053,True,,,
S000004251,2011.0,0.0052,,0.0052,True,,,
S000004251,2012.0,0.0053,,0.0053,True,,,
S000004251,2013.0,0.005,,0.005,True,,,
S000004251,2014.0,0.0048,,0.0048,True,,,
S000004251,2015.0,0.0048,,0.0048,True,,,
S000004251,2016.0,0.0048,,0.0048,True,,,
S000004251,2017.0,0.0049,,0.0049,True,,,
S000004251,2018.0,0.0047,,0.0047,True,1128435969.7684617,False,False
S000004251,2019.0,0.0049,,0.0049,True,977173430.36,False,False
S000004251,2020.0,0.0051,,0.0051,True,730914368.78,False,False
S000004251,2021.0,0.005,,0.005,True,1100269956.5176923,False,False
S000004251,2022.0,0.005,,0.005,True,878386680.0976923,False,False
S000004251,2023.0,0.005,,0.005,True,1201633613.613077,False,False
S000004251,2024.0,0.005,,0.005,True,1720846474.853846,False,False
S000004251,2025.0,0.005,,0.005,True,1528233766.55,False,False
S000004252,2010.0,0.0053,,0.0053,True,,,
S000004252,2011.0,0.0052,,0.0052,True,,,
S000004252,2012.0,0.0053,,0.0053,True,,,
S000004252,2013.0,0.005,,0.005,True,,,
S000004252,2014.0,0.0048,,0.0048,True,,,
S000004252,2015.0,0.0048,,0.0048,True,,,
S000004252,2016.0,0.0048,,0.0048,True,,,
S000004252,2017.0,0.0049,,0.0049,True,,,
S000004252,2018.0,0.0047,,0.0047,True,192799672.78076923,False,False
S000004252,2019.0,0.005,,0.005,True,157400391.42,False,False
S000004252,2020.0,0.0051,,0.0051,True,178777170.2,False,False
S000004252,2021.0,0.005,,0.005,True,271658874.7192308,False,False
S000004252,2022.0,0.005,,0.005,True,346895681.1746154,False,False
S000004252,2023.0,0.005,,0.005,True,284574461.5,False,False
S000004252,2024.0,0.005,,0.005,True,242382715.63615385,False,False
S000004252,2025.0,0.005,,0.005,True,260497079.56,False,False
S000004253,2010.0,0.005,,0.005,True,,,
S000004253,2011.0,0.005,,0.005,True,,,
S000004253,2012.0,0.005,,0.005,True,,,
S000004253,2013.0,0.005,,0.005,True,,,
S000004253,2014.0,0.0049,,0.0049,True,,,
S000004253,2015.0,0.0049,,0.0049,True,,,
S000004253,2016.0,0.0049,,0.0049,True,,,
S000004253,2017.0,0.0049,,0.0049,True,,,
S000004253,2018.0,0.0048,,0.0048,True,2909169684.796923,False,False
S000004253,2019.0,0.0048,,0.0048,True,2316878385.57,False,False
S000004253,2020.0,0.0048,,0.0048,True,1989469724.42,False,False
S000004253,2021.0,0.0047,,0.0047,True,2225823191.9061537,False,False
S000004253,2022.0,0.0047,,0.0047,True,2297753480.040769,False,False
S000004253,2023.0,0.0048,,0.0048,True,2061583801.7,False,False
S000004253,2024.0,0.0048,,0.0048,True,1869727145.6261537,False,False
S000004253,2025.0,0.0047,,0.0047,True,1910434308.4684615,False,False
S000004254,2010.0,0.0053,,0.0053,True,,,
S000004254,2011.0,0.0052,,0.0052,True,,,
S000004254,2012.0,0.0053,,0.0053,True,,,
S000004254,2013.0,0.0051,,0.0051,True,,,
S000004254,2014.0,0.0048,,0.0048,True,,,
S000004254,2015.0,0.0048,,0.0048,True,,,
S000004254,2016.0,0.0048,,0.0048,True,,,
S000004254,2017.0,0.0049,,0.0049,True,,,
S000004254,2018.0,0.0047,,0.0047,True,673240995.9423077,False,False
S000004254,2019.0,0.005,,0.005,True,554610874.42,False,False
S000004254,2020.0,0.0051,,0.0051,True,494489667.69,False,False
S000004254,2021.0,0.005,,0.005,True,635021381.25,False,False
S000004254,2022.0,0.005,,0.005,True,593896494.0161538,False,False
S000004254,2023.0,0.005,,0.005,True,523999341.24,False,False
S000004254,2024.0,0.005,,0.005,True,460914682.2907692,False,False
S000004254,2025.0,0.005,,0.005,True,668350069.8253846,False,False
S000004255,2010.0,0.0061,,0.0061,True,,,
S000004255,2011.0,0.0059,,0.0059,True,,,
S000004255,2012.0,0.0061,,0.0061,True,,,
S000004255,2013.0,0.0061,,0.0061,True,,,
S000004255,2014.0,0.0062,,0.0062,True,,,
S000004255,2015.0,0.0062,,0.0062,True,,,
S000004255,2016.0,0.0064,,0.0064,True,,,
S000004255,2017.0,0.0062,,0.0062,True,,,
S000004255,2018.0,0.0059,,0.0059,True,444357305.3130769,False,False
S000004255,2019.0,0.0059,,0.0059,True,448995670.03,False,False
S000004255,2020.0,0.0059,,0.0059,True,319665397.08,False,False
S000004255,2021.0,0.0057,,0.0057,True,341580049.5976923,False,False
S000004255,2022.0,0.0058,,0.0058,True,337811602.0030769,False,False
S000004255,2023.0,0.0059,,0.0059,True,330893761.0953846,False,False
S000004255,2024.0,0.0059,,0.0059,True,278460502.2084615,False,False
S000004255,2025.0,0.0059,,0.0059,True,349055497.59461534,False,False
